species,decimalLatitude,decimalLongitude
Libellula luctuosa,42.97622,-91.13783
Libellula luctuosa,44.887595,-93.183358
Argia apicalis,45.02155,-93.0577
Libellula incesta,38.9687,-75.62608
Libellula cyanea,39.31231,-75.15562
Libellula incesta,39.31231,-75.15562
Plathemis lydia,44.75679,-91.40362
Libellula pulchella,43.013276,-80.203743
Libellula vibrans,33.93781,-81.07524
Plathemis lydia,38.93289,-74.95763
Plathemis lydia,42.09025,-83.70165
Hetaerina americana,42.59325,-72.23856
Calopteryx maculata,40.546037,-91.616203
Plathemis lydia,44.70601,-73.14477
Argia tibialis,39.249218,-75.85974
Libellula luctuosa,39.12076,-74.80881
Plathemis lydia,35.195,-106.64
Libellula incesta,39.372706,-75.06176
Sympetrum vicinum,43.65446,-79.93481
Libellula incesta,42.16503,-84.1444
Libellula luctuosa,42.14648,-78.23008
Libellula incesta,39.10577,-74.82642
Libellula luctuosa,37.002534,-88.34973
Argia moesta,42.61508,-85.2364
Hetaerina titia,30.48059,-83.24437
Libellula luctuosa,41.21188,-74.79873
Libellula pulchella,43.61513,-116.227639
Plathemis lydia,39.30337,-75.09078
Plathemis lydia,42.658164,-81.833564
Libellula luctuosa,39.10577,-74.82642
Sympetrum ambiguum,30.23504,-97.64292
Argia apicalis,39.90529,-75.02755
Plathemis lydia,44.78439,-63.66689
Plathemis subornata,38.86681,-112.50429
Libellula vibrans,42.27292,-71.35882
Calopteryx maculata,37.218112,-77.523127
Libellula vibrans,39.94853,-85.89133
Plathemis lydia,36.47877,-84.86012
Calopteryx maculata,37.676614,-77.517839
Plathemis lydia,44.43073,-121.91132
Aeshna constricta,45.846318,-123.180271
Plathemis lydia,39.3257,-75.77503
Libellula incesta,39.10577,-74.82642
Libellula pulchella,43.651318,-116.29754
Libellula incesta,42.55254,-71.370377
Libellula luctuosa,39.372706,-75.06176
Libellula incesta,39.032519,-75.524897
Sympetrum obtrusum,44.68562,-91.42734
Plathemis lydia,29.03264,-99.83042
Libellula luctuosa,42.860798,-88.389493
Argia tibialis,37.45784,-79.02268
Argia apicalis,37.727221,-79.364092
Aeshna umbrosa,43.317168,-70.711786
Argia fumipennis,30.9516,-94.4348
Sympetrum vicinum,50.06197,-96.46607
Argia apicalis,40.157919,-84.386727
Argia apicalis,42.014716,-83.934011
Libellula incesta,40.03083,-78.1876
Sympetrum corruptum,26.129971,-97.910145
Libellula pulchella,32.809827,-103.751434
Sympetrum vicinum,39.30337,-75.09078
Calopteryx maculata,41.424543,-96.015712
Aeshna umbrosa,46.25359,-106.72091
Argia tibialis,36.23681,-95.88882
Libellula luctuosa,43.432596,-95.615254
Argia sedula,26.178747,-98.386515
Plathemis lydia,42.8175,-84.354686
Argia fumipennis,27.697189,-81.433505
Hetaerina americana,35.84808,-94.68359
Calopteryx maculata,33.69067,-93.11189
Plathemis lydia,48.39231,-122.64764
Sympetrum vicinum,45.30335,-75.83251
Sympetrum corruptum,48.279711,-122.638168
Argia tibialis,38.72112,-76.64465
Calopteryx maculata,28.63136,-81.12381
Argia moesta,43.898372,-73.052738
Plathemis lydia,42.404271,-71.284043
Plathemis lydia,30.426089,-84.315998
Sympetrum ambiguum,37.4742,-78.9713
Argia moesta,32.38401,-104.15102
Argia fumipennis,42.14648,-78.23008
Argia moesta,44.58241,-73.191784
Plathemis lydia,39.373965,-75.718448
Libellula luctuosa,33.514698,-111.686042
Sympetrum vicinum,42.19928,-88.97988
Hetaerina americana,36.71147,-114.71362
Libellula pulchella,40.39471,-75.51579
Plathemis lydia,43.571466,-116.138152
Plathemis lydia,43.57407,-73.40806
Libellula incesta,42.52408,-84.33777
Libellula incesta,41.840438,-70.655097
Libellula pulchella,41.021516,-94.065807
Plathemis lydia,38.93289,-74.95763
Plathemis lydia,39.27506,-74.72882
Plathemis lydia,39.209914,-76.780076
Sympetrum corruptum,33.36361,-111.73583
Libellula pulchella,41.913588,-71.10402
Calopteryx maculata,38.983014,-94.79405
Plathemis lydia,30.10402,-98.426282
Hetaerina titia,42.25633,-85.90703
Argia moesta,29.48375,-97.44823
Plathemis lydia,46.14172,-112.97946
Argia apicalis,26.128318,-97.958071
Sympetrum corruptum,47.79044,-95.69657
Plathemis lydia,45.480133,-92.873309
Libellula pulchella,45.319428,-92.715832
Sympetrum vicinum,41.956394,-83.946008
Sympetrum corruptum,30.601591,-103.925973
Aeshna canadensis,43.39368,-80.148313
Argia apicalis,36.22195,-95.93305
Argia moesta,35.84808,-94.68359
Sympetrum ambiguum,38.58034,-82.72414
Plathemis lydia,38.942212,-75.429738
Sympetrum vicinum,41.23917,-92.95306
Libellula incesta,39.0028,-74.9474
Libellula vibrans,39.7262,-75.7673
Libellula luctuosa,42.33482,-83.609358
Calopteryx aequabilis,44.75679,-91.40362
Libellula incesta,40.03,-77.27
Libellula pulchella,45.846452,-91.513294
Plathemis lydia,41.67723,-87.87151
Libellula luctuosa,39.39698,-75.99758
Calopteryx maculata,37.287078,-78.406959
Argia apicalis,30.803782,-81.949081
Sympetrum vicinum,39.20233,-74.81089
Argia apicalis,42.20005,-88.95596
Sympetrum obtrusum,44.44217,-72.7209
Libellula cyanea,42.246156,-71.289654
Sympetrum obtrusum,45.78226,-90.714896
Sympetrum vicinum,45.32603,-75.80443
Sympetrum obtrusum,39.88729,-74.37858
Argia sedula,33.79492,-106.87547
Libellula luctuosa,38.903537,-77.738037
Hetaerina americana,43.0273,-99.7811
Libellula incesta,39.67427,-74.90056
Sympetrum vicinum,38.3841,-76.43418
Plathemis lydia,36.69799,-99.14844
Libellula luctuosa,41.51778,-124.02028
Hetaerina americana,41.2952,-94.07437
Argia sedula,41.63053,-88.52414
Hetaerina titia,42.01716,-89.32529
Calopteryx maculata,41.95972,-83.63113
Libellula vibrans,32.272,-94.9885
Plathemis lydia,44.29689,-71.69549
Sympetrum semicinctum,37.629787,-106.252914
Aeshna umbrosa,44.75679,-91.40362
Sympetrum vicinum,42.38609,-84.06283
Argia apicalis,37.172245,-78.274835
Argia sedula,37.21062,-113.39933
Sympetrum semicinctum,42.695548,-70.875143
Hetaerina americana,33.49252,-101.623578
Calopteryx maculata,38.680478,-77.826065
Calopteryx maculata,34.217587,-94.774223
Calopteryx maculata,38.94486,-76.69641
Plathemis lydia,42.83093,-82.68321
Libellula incesta,39.31231,-75.15562
Plathemis lydia,46.26582,-111.48936
Plathemis lydia,42.60087,-84.59556
Libellula pulchella,36.73361,-108.1723
Argia fumipennis,34.2217,-86.16282
Libellula luctuosa,40.21772,-74.52301
Libellula incesta,43.003869,-82.400134
Argia apicalis,43.719739,-100.652306
Hetaerina americana,36.3917,-97.87139
Argia sedula,33.301983,-111.285379
Libellula luctuosa,41.08118,-88.44462
Calopteryx maculata,44.597516,-76.390078
Libellula luctuosa,37.022444,-94.719282
Sympetrum vicinum,39.67427,-74.90056
Argia apicalis,35.780447,-79.154947
Aeshna palmata,43.395351,-121.94124
Aeshna canadensis,44.31964,-72.31802
Hetaerina titia,32.690627,-87.239027
Plathemis lydia,34.8301,-88.3023
Hetaerina americana,31.428487,-111.191973
Hetaerina titia,28.458336,-96.840154
Plathemis lydia,44.10394,-72.8619
Libellula luctuosa,32.109856,-104.47152
Plathemis lydia,40.549076,-82.81348
Aeshna umbrosa,43.44595,-65.61996
Sympetrum vicinum,40.00483,-75.04717
Calopteryx maculata,37.97194,-78.28265
Plathemis lydia,45.325165,-93.822922
Plathemis lydia,41.73353,-71.92088
Plathemis lydia,42.650942,-81.763859
Libellula incesta,39.80717,-74.55184
Libellula luctuosa,44.419046,-69.120703
Sympetrum vicinum,41.14744,-73.38086
Aeshna umbrosa,42.34793,-89.32455
Argia tibialis,35.14165,-89.8549
Hetaerina americana,32.11015,-104.46886
Hetaerina americana,39.09815,-77.497094
Calopteryx maculata,42.20315,-89.2873
Argia sedula,26.17933,-98.366553
Argia fumipennis,42.58285,-84.60075
Plathemis lydia,37.559432,-77.544224
Libellula pulchella,42.16321,-84.42657
Plathemis lydia,44.33872,-72.40829
Libellula pulchella,44.36814,-83.52344
Hetaerina titia,29.4921,-103.4673
Sympetrum obtrusum,42.44236,-89.20632
Hetaerina americana,38.923042,-94.804169
Sympetrum ambiguum,35.00644,-95.33711
Plathemis lydia,39.69165,-75.750239
Libellula vibrans,29.692839,-82.214736
Libellula luctuosa,38.956128,-74.958685
Libellula cyanea,34.30685,-85.269556
Calopteryx maculata,33.01017,-94.697508
Libellula luctuosa,36.552396,-84.800582
Argia moesta,36.281837,-93.663849
Libellula vibrans,39.13337,-74.84763
Calopteryx maculata,28.73375,-81.48032
Plathemis lydia,38.93825,-74.9449
Calopteryx maculata,47.3109,-91.325
Argia apicalis,42.33277,-83.80736
Argia fumipennis,37.740304,-89.090463
Argia apicalis,39.03501,-75.51457
Plathemis lydia,38.062271,-78.473105
Libellula incesta,42.695546,-70.869975
Libellula vibrans,30.624748,-81.641378
Libellula incesta,34.45736,-78.632996
Libellula luctuosa,38.3802,-95.23826
Plathemis lydia,35.027923,-89.763881
Libellula vibrans,29.954496,-96.242699
Argia apicalis,41.318216,-94.004654
Libellula luctuosa,41.804918,-73.97143
Aeshna canadensis,44.84471,-93.546686
Calopteryx aequabilis,42.314681,-122.835786
Argia fumipennis,32.11015,-104.46886
Plathemis lydia,36.17616,-96.021186
Sympetrum obtrusum,42.26235,-88.89343
Plathemis lydia,43.341192,-84.114583
Sympetrum corruptum,36.43871,-115.35847
Sympetrum vicinum,43.646165,-91.096527
Libellula vibrans,37.400536,-77.385824
Plathemis lydia,35.782971,-79.041582
Hetaerina titia,42.06864,-84.83419
Sympetrum obtrusum,44.75679,-91.40362
Libellula pulchella,42.12886,-71.21373
Aeshna umbrosa,45.28715,-75.81354
Sympetrum vicinum,39.88729,-74.37858
Calopteryx aequabilis,46.35946,-94.227943
Libellula pulchella,39.071389,-94.92535
Sympetrum corruptum,44.266799,-96.763097
Plathemis lydia,40.390946,-76.94026
Libellula luctuosa,42.038905,-72.601597
Plathemis lydia,46.6099,-112.0134
Libellula luctuosa,43.364568,-80.095227
Libellula incesta,35.820634,-79.027503
Aeshna umbrosa,48.75047,-122.42692
Sympetrum semicinctum,38.751336,-108.08495
Calopteryx maculata,31.061619,-94.274615
Argia moesta,32.11015,-104.46886
Sympetrum corruptum,27.5398,-82.3871
Argia apicalis,44.798084,-93.387963
Libellula pulchella,52.10238,-106.63726
Argia sedula,42.80885,-83.87565
Sympetrum semicinctum,46.35946,-94.227943
Libellula luctuosa,41.82475,-70.9027
Plathemis lydia,32.49378,-94.75777
Argia apicalis,34.6725,-86.71882
Sympetrum obtrusum,45.32603,-75.80443
Argia apicalis,38.90434,-75.48624
Calopteryx maculata,42.16758,-84.12269
Argia fumipennis,39.017945,-77.40592
Argia moesta,39.887768,-74.378787
Libellula vibrans,32.85168,-94.41867
Sympetrum corruptum,26.901672,-99.270262
Plathemis lydia,41.30454,-73.3929
Argia moesta,38.923042,-94.804169
Plathemis lydia,43.536472,-80.248026
Libellula luctuosa,38.650645,-94.927279
Argia apicalis,29.483742,-97.448231
Plathemis lydia,42.89199,-124.07743
Argia sedula,37.07355,-79.09679
Sympetrum corruptum,38.481205,-98.651128
Sympetrum obtrusum,46.35169,-94.852313
Argia apicalis,35.086728,-106.6749
Libellula luctuosa,39.02415,-74.90002
Plathemis lydia,39.46953,-74.44556
Calopteryx amata,44.5099,-71.844654
Libellula luctuosa,38.88906,-94.8473
Plathemis lydia,42.539571,-71.635302
Aeshna umbrosa,39.865273,-105.107327
Aeshna palmata,45.56276,-122.31479
Libellula vibrans,38.9598,-77.52765
Libellula incesta,33.93702,-81.73363
Plathemis lydia,40.195967,-74.919842
Libellula pulchella,33.301983,-111.285379
Sympetrum vicinum,43.71403,-72.90287
Sympetrum vicinum,42.81524,-83.09966
Libellula luctuosa,44.6872,-93.08915
Sympetrum corruptum,32.37585,-111.11401
Plathemis lydia,42.52918,-83.02372
Argia fumipennis,39.41609,-76.83029
Calopteryx dimidiata,28.808619,-81.416896
Libellula pulchella,39.809736,-105.143611
Hetaerina americana,43.89835,-91.1141
Sympetrum semicinctum,38.7701,-108.07
Sympetrum corruptum,33.061138,-109.437445
Sympetrum vicinum,41.858939,-70.671138
Argia fumipennis,43.071521,-80.318899
Argia moesta,37.66677,-77.888132
Aeshna palmata,47.12095,-111.93394
Libellula pulchella,46.22019,-94.24354
Sympetrum semicinctum,43.60162,-116.18457
Argia moesta,45.365221,-75.884795
Aeshna canadensis,46.024208,-84.694909
Argia moesta,35.770249,-79.142437
Libellula vibrans,39.7954,-74.93728
Argia fumipennis,44.3249,-72.33919
Libellula luctuosa,43.421709,-96.565933
Sympetrum vicinum,42.413914,-71.478434
Plathemis lydia,41.777119,-93.357308
Sympetrum corruptum,32.72101,-109.7063
Calopteryx maculata,41.035558,-74.99965
Argia sedula,32.42097,-111.200444
Sympetrum vicinum,37.396396,-78.638143
Libellula luctuosa,35.6536,-120.682
Plathemis lydia,43.404072,-70.601349
Argia fumipennis,37.46028,-79.11452
Libellula pulchella,42.55254,-71.370377
Libellula incesta,40.67334,-74.623594
Libellula incesta,40.200634,-75.785372
Libellula luctuosa,42.15087,-84.20841
Argia moesta,36.2452,-97.3395
Calopteryx maculata,42.709853,-81.976855
Aeshna palmata,45.71418,-123.90405
Libellula incesta,30.844669,-94.166079
Libellula luctuosa,40.477635,-78.281728
Calopteryx aequabilis,43.48899,-73.02905
Calopteryx maculata,38.760117,-75.721659
Libellula incesta,42.45103,-71.09495
Libellula cyanea,32.5815,-94.76356
Plathemis lydia,39.60293,-75.887183
Aeshna umbrosa,44.55604,-72.77446
Hetaerina titia,41.99263,-89.315807
Libellula vibrans,38.571924,-76.573634
Sympetrum semicinctum,39.814378,-104.852811
Plathemis lydia,36.264214,-81.629934
Plathemis lydia,38.763967,-76.656453
Plathemis lydia,42.0112,-71.1258
Libellula luctuosa,39.295793,-77.436666
Argia tibialis,41.94922,-83.94174
Libellula luctuosa,38.649954,-76.81712
Sympetrum semicinctum,39.95201,-86.13668
Libellula luctuosa,43.098893,-89.489013
Plathemis lydia,39.10577,-74.82642
Plathemis lydia,38.571924,-76.573634
Sympetrum vicinum,43.95773,-91.24307
Plathemis lydia,39.10577,-74.82642
Libellula luctuosa,44.882623,-93.684802
Plathemis lydia,42.24094,-123.675512
Libellula luctuosa,40.91554,-81.46599
Sympetrum semicinctum,39.865273,-105.107327
Libellula luctuosa,36.29723,-81.94014
Hetaerina titia,30.91749,-94.00683
Sympetrum semicinctum,44.36814,-83.52344
Libellula vibrans,31.61075,-97.306237
Sympetrum semicinctum,46.35169,-94.852313
Libellula luctuosa,42.14108,-84.81781
Argia fumipennis,43.6639,-88.1355
Aeshna constricta,43.5779,-73.4006
Plathemis lydia,39.614,-79.761
Libellula incesta,36.12559,-79.824
Argia sedula,29.86886,-97.93081
Sympetrum vicinum,39.372706,-75.06176
Libellula luctuosa,39.775586,-105.109956
Sympetrum corruptum,26.173763,-98.366668
Argia apicalis,39.390266,-94.756904
Argia apicalis,40.54043,-74.51413
Plathemis lydia,36.143031,-89.437247
Plathemis lydia,42.34074,-71.42608
Libellula cyanea,39.372706,-75.06176
Libellula luctuosa,42.85126,-82.72287
Libellula luctuosa,33.886383,-84.77567
Sympetrum corruptum,26.176738,-98.229747
Plathemis lydia,34.672784,-82.823674
Hetaerina americana,29.162055,-96.044884
Hetaerina americana,42.8151,-84.89468
Calopteryx maculata,42.05007,-84.6708
Plathemis lydia,39.03002,-77.47226
Plathemis lydia,45.97402,-94.87002
Argia apicalis,32.44394,-93.66377
Libellula pulchella,44.271939,-96.773672
Libellula pulchella,39.12076,-74.80881
Calopteryx maculata,47.3236,-91.34935
Libellula luctuosa,29.668962,-96.267014
Plathemis lydia,40.03,-77.27
Plathemis lydia,33.541,-81.274
Libellula incesta,41.8674,-70.9873
Aeshna umbrosa,46.28315,-122.271743
Argia moesta,34.340881,-85.110623
Libellula pulchella,42.33482,-83.609358
Libellula pulchella,45.34004,-80.02703
Sympetrum vicinum,43.8588,-91.30348
Sympetrum vicinum,39.121481,-74.808344
Calopteryx maculata,30.54547,-87.75166
Libellula vibrans,37.0703,-88.0609
Sympetrum vicinum,41.817346,-122.127002
Libellula incesta,39.10577,-74.82642
Plathemis lydia,38.93289,-74.95763
Libellula vibrans,39.120817,-77.589659
Libellula incesta,35.718904,-89.212954
Calopteryx maculata,30.390092,-85.261546
Plathemis lydia,38.629123,-76.811786
Libellula vibrans,35.782971,-79.041582
Plathemis lydia,42.47189,-71.30642
Libellula luctuosa,43.313503,-84.164465
Libellula incesta,39.560293,-75.717667
Sympetrum ambiguum,39.12076,-74.80881
Plathemis lydia,39.372727,-75.061748
Aeshna palmata,48.971837,-122.069489
Aeshna umbrosa,45.986254,-84.936686
Libellula pulchella,44.382503,-90.585471
Plathemis lydia,38.547407,-76.589406
Argia moesta,29.488172,-97.451626
Plathemis lydia,38.933569,-74.95205
Libellula luctuosa,42.76576,-82.92866
Libellula incesta,42.6135,-71.0912
Argia apicalis,39.071243,-77.445826
Plathemis lydia,40.016444,-87.574484
Plathemis lydia,43.129189,-80.089571
Plathemis lydia,39.718082,-75.759665
Argia apicalis,45.217191,-92.760036
Argia tibialis,42.156123,-84.143446
Hetaerina americana,42.2579,-84.99895
Argia apicalis,46.530294,-93.710877
Libellula luctuosa,41.514628,-124.022997
Libellula vibrans,42.028873,-70.863815
Sympetrum vicinum,41.8891,-71.133
Argia moesta,44.79855,-92.788839
Argia fumipennis,43.4275,-80.2592
Aeshna interrupta,50.89646,-114.90974
Libellula luctuosa,35.76895,-95.41752
Argia moesta,44.5026,-73.13815
Argia sedula,36.98722,-77.96376
Sympetrum vicinum,45.83638,-123.75395
Libellula vibrans,37.55104,-77.51735
Sympetrum obtrusum,44.76608,-92.81435
Calopteryx maculata,40.85965,-81.49849
Calopteryx maculata,41.64319,-88.41544
Libellula pulchella,44.826456,-89.15118
Argia sedula,33.236223,-111.767398
Hetaerina vulnerata,34.33677,-111.09598
Sympetrum semicinctum,41.956394,-83.946008
Libellula pulchella,34.675151,-82.819433
Libellula pulchella,35.71543,-101.54867
Argia apicalis,42.47863,-71.335632
Calopteryx dimidiata,38.88668,-75.47558
Libellula incesta,38.881966,-77.689321
Argia tibialis,38.759011,-75.723946
Libellula incesta,39.04633,-77.44729
Argia moesta,37.221565,-80.617069
Plathemis lydia,38.93289,-74.95763
Sympetrum vicinum,36.08735,-81.92734
Libellula pulchella,40.582532,-74.123061
Hetaerina americana,42.817628,-91.879093
Aeshna palmata,42.166026,-114.272832
Libellula luctuosa,34.73112,-98.72468
Libellula luctuosa,46.06274,-95.78819
Argia fumipennis,44.44314,-74.25954
Plathemis lydia,42.0112,-71.1258
Argia apicalis,29.492896,-97.455675
Calopteryx maculata,42.616573,-83.19187
Libellula pulchella,43.899732,-102.326456
Libellula luctuosa,42.27292,-71.35882
Argia fumipennis,32.49445,-94.82901
Hetaerina titia,29.308048,-100.419371
Sympetrum vicinum,39.795373,-74.492412
Libellula luctuosa,38.71125,-94.87113
Argia moesta,26.129405,-97.908751
Calopteryx maculata,39.061984,-77.837186
Libellula incesta,39.27358,-74.73356
Argia fumipennis,39.08426,-77.5167
Libellula incesta,38.6069,-94.67323
Libellula vibrans,39.13337,-74.84763
Calopteryx maculata,38.571924,-76.573634
Sympetrum ambiguum,39.964033,-75.108631
Libellula incesta,42.26555,-71.1404
Sympetrum vicinum,44.967188,-92.990705
Plathemis lydia,39.674127,-74.900597
Libellula luctuosa,42.28168,-88.98445
Sympetrum semicinctum,46.08889,-112.79949
Libellula luctuosa,45.25299,-75.80846
Calopteryx maculata,42.80885,-83.87565
Libellula incesta,43.223581,-81.917571
Libellula cyanea,40.65212,-93.84538
Argia apicalis,37.559432,-77.544224
Sympetrum vicinum,43.89835,-91.1141
Plathemis lydia,41.70876,-87.87722
Plathemis lydia,42.774812,-90.000022
Argia fumipennis,34.30685,-85.269556
Libellula pulchella,41.913588,-71.10402
Plathemis lydia,30.46665,-97.77493
Libellula luctuosa,41.10361,-75.60336
Plathemis lydia,42.636563,-71.659833
Aeshna canadensis,46.269508,-79.171459
Argia sedula,30.38854,-97.91385
Calopteryx maculata,44.687324,-85.754588
Libellula luctuosa,29.51259,-95.139019
Calopteryx maculata,38.49004,-76.59176
Argia fumipennis,43.23883,-89.75865
Sympetrum obtrusum,48.43836,-117.28121
Sympetrum corruptum,32.102418,-97.758537
Plathemis lydia,30.579332,-94.378288
Sympetrum corruptum,32.11015,-104.46886
Libellula incesta,39.10577,-74.82642
Calopteryx maculata,33.924255,-84.825745
Hetaerina americana,43.346186,-92.139457
Libellula luctuosa,37.52724,-77.421554
Libellula incesta,42.06864,-84.83419
Libellula incesta,39.12076,-74.80881
Aeshna umbrosa,36.407696,-82.337044
Argia sedula,36.71147,-114.71362
Argia tibialis,38.9598,-77.52765
Calopteryx maculata,46.733847,-71.412195
Libellula luctuosa,39.581176,-76.513457
Libellula cyanea,39.31231,-75.15562
Libellula pulchella,44.271939,-96.773672
Calopteryx amata,38.51416,-79.64801
Libellula luctuosa,42.232703,-84.465219
Calopteryx maculata,40.480071,-78.287162
Aeshna umbrosa,43.0789,-84.3674
Argia apicalis,32.26722,-93.51136
Argia sedula,42.710016,-81.976123
Argia moesta,39.071389,-94.92535
Libellula luctuosa,41.282203,-74.820565
Plathemis lydia,43.15864,-80.182364
Plathemis lydia,39.27506,-74.72882
Libellula vibrans,37.16748,-76.68676
Libellula incesta,37.30973,-94.69923
Libellula cyanea,39.560293,-75.717667
Libellula pulchella,42.681394,-123.330181
Libellula vibrans,39.654107,-75.050874
Argia tibialis,37.35095,-88.91858
Aeshna canadensis,49.87962,-96.21251
Libellula luctuosa,34.29329,-85.20231
Libellula luctuosa,29.84371,-99.65155
Argia apicalis,34.340881,-85.110623
Plathemis subornata,33.268611,-101.745
Hetaerina americana,41.2952,-94.07437
Argia sedula,33.521119,-86.77197
Libellula luctuosa,37.52724,-77.421554
Plathemis lydia,43.313503,-84.164465
Calopteryx maculata,45.89333,-88.55837
Argia sedula,28.22106,-82.12383
Plathemis lydia,41.94338,-88.2517
Aeshna umbrosa,44.77265,-79.67889
Argia sedula,28.61262,-81.161411
Calopteryx maculata,31.20662,-92.58781
Argia fumipennis,32.49378,-94.75777
Argia fumipennis,39.17054,-76.80763
Libellula luctuosa,37.337348,-77.19139
Libellula luctuosa,33.259194,-101.742975
Libellula cyanea,39.00093,-74.94825
Argia tibialis,39.482344,-81.266088
Libellula vibrans,39.515778,-74.78061
Plathemis lydia,38.571924,-76.573634
Libellula incesta,40.26479,-74.64547
Aeshna canadensis,45.860987,-84.617553
Plathemis lydia,43.268393,-80.286319
Libellula cyanea,41.297396,-93.578807
Libellula luctuosa,31.020281,-97.528896
Libellula cyanea,36.473453,-82.805533
Hetaerina americana,42.043904,-85.203907
Libellula luctuosa,40.64705,-81.01433
Sympetrum obtrusum,47.169479,-92.880216
Plathemis lydia,37.676897,-77.50832
Libellula incesta,39.373965,-75.718448
Libellula incesta,39.0243,-74.87445
Sympetrum obtrusum,45.32603,-75.80443
Libellula pulchella,30.54034,-87.80087
Calopteryx maculata,41.64319,-88.41544
Libellula luctuosa,36.05523,-103.82495
Argia apicalis,42.670452,-82.401504
Sympetrum vicinum,42.539571,-71.635302
Libellula pulchella,42.68096,-123.33173
Libellula pulchella,40.65212,-93.84538
Libellula luctuosa,42.03398,-84.73546
Libellula cyanea,36.2638,-81.631292
Plathemis lydia,40.03083,-78.1876
Libellula pulchella,46.269508,-79.171459
Calopteryx dimidiata,30.85369,-88.96701
Sympetrum semicinctum,46.71503,-113.32101
Argia moesta,37.34167,-97.16744
Libellula incesta,30.409114,-97.732217
Argia apicalis,42.08164,-83.68189
Argia apicalis,42.573377,-88.939024
Argia apicalis,40.65212,-93.84538
Argia fumipennis,37.545254,-77.998452
Argia apicalis,44.982323,-104.495885
Aeshna umbrosa,44.77999,-63.68766
Aeshna interrupta,45.06046,-84.67011
Libellula incesta,39.209914,-76.780076
Argia sedula,27.3206,-82.50436
Hetaerina americana,32.016569,-110.634898
Aeshna interrupta,52.10238,-106.63726
Sympetrum obtrusum,45.47331,-110.95641
Hetaerina americana,37.55104,-77.51735
Plathemis lydia,39.560293,-75.717667
Plathemis lydia,40.64896,-75.03465
Libellula luctuosa,42.3377,-89.06971
Argia moesta,35.080367,-106.670853
Plathemis lydia,42.179792,-84.148624
Calopteryx maculata,46.550874,-91.587543
Sympetrum vicinum,37.374817,-80.522061
Libellula vibrans,39.30337,-75.09078
Argia sedula,26.16057,-98.15853
Libellula luctuosa,42.18973,-84.54529
Libellula luctuosa,43.345021,-89.302982
Calopteryx maculata,28.070333,-81.879296
Libellula luctuosa,46.34433,-94.216
Sympetrum semicinctum,47.02162,-112.91674
Libellula pulchella,42.505362,-83.844066
Plathemis lydia,35.33631,-94.03973
Sympetrum semicinctum,44.05853,-121.01356
Plathemis lydia,38.49004,-76.59176
Aeshna interrupta,45.944447,-84.739439
Plathemis lydia,39.30337,-75.09078
Plathemis lydia,41.282203,-74.820565
Plathemis lydia,45.15843,-123.32961
Plathemis lydia,41.318216,-94.004654
Sympetrum corruptum,43.632479,-116.235757
Libellula incesta,34.76152,-92.31591
Aeshna canadensis,42.3765,-122.20296
Plathemis lydia,43.571466,-116.138152
Sympetrum semicinctum,44.50422,-72.62298
Libellula incesta,38.90434,-75.48624
Argia apicalis,41.9924,-89.31723
Hetaerina americana,32.29776,-110.81105
Argia apicalis,35.729619,-79.105014
Aeshna canadensis,44.85614,-91.56731
Sympetrum vicinum,43.404527,-89.224467
Libellula luctuosa,42.28254,-85.46581
Libellula vibrans,38.688558,-75.476166
Sympetrum obtrusum,43.404527,-89.224467
Plathemis lydia,43.120806,-89.6737
Calopteryx maculata,40.803366,-82.392039
Sympetrum corruptum,48.39309,-122.58723
Sympetrum corruptum,26.17939,-98.36583
Sympetrum vicinum,41.97963,-87.74376
Libellula incesta,42.17922,-84.14771
Sympetrum vicinum,48.797062,-122.466475
Sympetrum vicinum,30.48497,-97.66945
Argia fumipennis,40.85965,-81.49849
Aeshna umbrosa,45.57361,-122.6102
Argia fumipennis,42.5101,-83.86205
Plathemis lydia,42.08164,-83.68189
Plathemis lydia,39.2323,-77.59128
Argia fumipennis,41.117582,-74.746239
Calopteryx maculata,37.404051,-79.233828
Sympetrum ambiguum,39.10577,-74.82642
Aeshna constricta,42.675451,-70.888774
Plathemis lydia,44.315379,-96.771314
Libellula luctuosa,43.250749,-80.368661
Sympetrum semicinctum,42.89444,-115.69767
Plathemis lydia,30.15751,-99.34806
Libellula cyanea,38.571924,-76.573634
Libellula luctuosa,43.6443,-72.40354
Argia moesta,38.88349,-94.57072
Sympetrum semicinctum,42.75801,-78.77636
Libellula pulchella,41.777119,-93.357308
Sympetrum vicinum,43.89835,-91.1141
Aeshna interrupta,45.99402,-112.53485
Hetaerina vulnerata,37.23726,-112.96479
Plathemis lydia,42.18031,-88.95251
Libellula luctuosa,33.721436,-94.685864
Libellula pulchella,41.82475,-70.9027
Calopteryx aequabilis,44.75679,-91.40362
Libellula luctuosa,39.13337,-74.84763
Sympetrum vicinum,39.70172,-74.93773
Calopteryx maculata,37.789304,-79.415686
Sympetrum vicinum,42.80926,-84.38762
Plathemis subornata,40.613952,-112.708526
Argia fumipennis,36.542025,-84.962995
Libellula incesta,37.756617,-89.048623
Argia moesta,32.11015,-104.46886
Libellula incesta,38.635223,-77.17439
Libellula incesta,37.42947,-80.55092
Sympetrum vicinum,43.67015,-73.20532
Sympetrum vicinum,39.0243,-74.87445
Libellula incesta,38.95616,-74.958507
Aeshna canadensis,44.55604,-72.77446
Libellula pulchella,39.0243,-74.87445
Plathemis lydia,29.527208,-95.019278
Plathemis lydia,35.84808,-94.68359
