species,decimalLatitude,decimalLongitude
Hyacinthoides non-scripta,51.78974,-4.752977
Hyacinthoides non-scripta,51.87,-5.282778
Hyacinthoides non-scripta,51.786622,-4.853516
Hyacinthoides hispanica,51.150964,-2.963042
Hyacinthoides non-scripta,51.785199,-4.784729
Hyacinthoides non-scripta,51.321407,1.065343
Hyacinthoides non-scripta,51.321407,1.065343
Hyacinthoides non-scripta,51.95608,-5.121335
Hyacinthoides non-scripta,56.386314,-3.199197
Hyacinthoides non-scripta,55.950496,-2.583252
Hyacinthoides non-scripta,50.862217,0.610875
Hyacinthoides non-scripta,51.321264,1.067343
Hyacinthoides non-scripta,54.301345,-0.918844
Hyacinthoides non-scripta,56.205147,-4.756799
Hyacinthoides non-scripta,50.729036,-2.841061
Hyacinthoides non-scripta,51.944614,-1.862401
Hyacinthoides non-scripta,54.303287,-0.92494
Hyacinthoides non-scripta,50.816397,-1.34748
Hyacinthoides non-scripta,56.082236,-3.173502
Hyacinthoides non-scripta,51.795358,-2.142851
Hyacinthoides non-scripta,50.731517,-2.846207
Hyacinthoides non-scripta,54.305024,-0.918133
Hyacinthoides non-scripta,50.993122,-2.008712
Hyacinthoides non-scripta,53.605241,-1.561167
Hyacinthoides non-scripta,51.834306,-1.026511
Hyacinthoides non-scripta,51.255722,0.929384
Hyacinthoides non-scripta,51.321264,1.067343
Hyacinthoides non-scripta,50.862217,0.610875
Hyacinthoides non-scripta,55.023157,-1.863656
Hyacinthoides non-scripta,51.576559,-0.529247
Hyacinthoides non-scripta,54.304442,-0.923373
Hyacinthoides non-scripta,51.800835,-2.148379
Hyacinthoides non-scripta,51.601343,-0.914257
Hyacinthoides non-scripta,51.289374,-0.817372
Hyacinthoides non-scripta,50.842535,-0.312684
Hyacinthoides non-scripta,53.1246,-4.033059
Hyacinthoides non-scripta,51.793018,-2.144439
Hyacinthoides non-scripta,51.289374,-0.817372
Hyacinthoides non-scripta,51.211871,1.054335
Hyacinthoides non-scripta,50.731105,-2.840957
Hyacinthoides non-scripta,52.662611,-1.463911
Hyacinthoides non-scripta,50.731517,-2.846207
Hyacinthoides non-scripta,51.837095,-1.026741
Hyacinthoides non-scripta,54.301345,-0.918844
Hyacinthoides non-scripta,51.601411,-0.911945
Hyacinthoides non-scripta,51.601514,-0.913386
Hyacinthoides non-scripta,52.828458,-4.506999
Hyacinthoides non-scripta,55.950496,-2.583252
Hyacinthoides non-scripta,51.950791,-0.411247
Hyacinthoides non-scripta,51.682815,-1.248899
Hyacinthoides non-scripta,53.339073,-1.532815
Hyacinthoides non-scripta,50.862631,0.612462
Hyacinthoides non-scripta,58.209986,-5.323828
Hyacinthoides non-scripta,52.539859,-2.667205
Hyacinthoides non-scripta,50.993122,-2.008712
Hyacinthoides non-scripta,56.205147,-4.756799
Hyacinthoides non-scripta,51.199893,-4.040984
Hyacinthoides non-scripta,52.281122,-2.690356
Hyacinthoides non-scripta,51.125955,-4.152054
Hyacinthoides non-scripta,50.916024,-4.313079
Hyacinthoides non-scripta,51.955902,-2.918182
Hyacinthoides non-scripta,51.992084,-2.889794
Hyacinthoides non-scripta,51.092551,-4.007691
Hyacinthoides non-scripta,50.808785,-0.855307
Hyacinthoides non-scripta,50.925619,-0.327395
Hyacinthoides non-scripta,51.007538,-4.232098
Hyacinthoides non-scripta,51.018904,-4.104316
Hyacinthoides non-scripta,53.326058,-1.727461
Hyacinthoides non-scripta,50.977306,-4.190047
Hyacinthoides non-scripta,50.963684,-4.173028
Hyacinthoides non-scripta,50.954698,-4.172608
Hyacinthoides non-scripta,53.311659,-1.720048
Hyacinthoides non-scripta,51.219333,-3.955922
Hyacinthoides non-scripta,52.289684,-2.686823
Hyacinthoides non-scripta,57.421027,-6.19056
Hyacinthoides non-scripta,52.280947,-2.71967
Hyacinthoides non-scripta,52.225351,-2.953012
Hyacinthoides non-scripta,51.993275,-2.715047
Hyacinthoides non-scripta,50.981656,-4.173867
Hyacinthoides non-scripta,51.01916,-4.090069
Hyacinthoides non-scripta,51.19939,-4.06959
Hyacinthoides non-scripta,51.055359,-4.077429
Hyacinthoides non-scripta,50.808688,-0.845374
Hyacinthoides non-scripta,52.72358,-3.35926
Hyacinthoides non-scripta,51.084292,-3.964498
Hyacinthoides non-scripta,54.904521,-2.934994
Hyacinthoides non-scripta,52.118568,-2.804681
Hyacinthoides non-scripta,51.916853,-1.597145
Hyacinthoides non-scripta,51.229029,-3.913364
Hyacinthoides non-scripta,57.420473,-6.207165
Hyacinthoides non-scripta,53.317962,-1.72451
Hyacinthoides non-scripta,51.191402,-4.011985
Hyacinthoides non-scripta,50.84466,-0.40651
Hyacinthoides non-scripta,50.998279,-4.245906
Hyacinthoides non-scripta,52.225351,-2.953012
Hyacinthoides non-scripta,51.521138,-1.803144
Hyacinthoides non-scripta,54.42265,-6.84471
Hyacinthoides non-scripta,51.134941,-4.152472
Hyacinthoides non-scripta,52.08888,-2.349506
Hyacinthoides non-scripta,51.101538,-4.00808
Hyacinthoides non-scripta,52.118763,-2.775474
Hyacinthoides non-scripta,51.973881,-2.918549
Hyacinthoides non-scripta,51.084531,-3.950229
Hyacinthoides non-scripta,52.56902,-3.34476
Hyacinthoides non-scripta,51.12489,-4.20917
Hyacinthoides non-scripta,53.279252,-2.226658
Hyacinthoides non-scripta,53.246714,-2.339587
Hyacinthoides non-scripta,51.736949,-5.227669
Hyacinthoides non-scripta,53.250737,-2.277227
Hyacinthoides non-scripta,53.31192,-2.121939
Hyacinthoides non-scripta,53.303393,-2.06336
Hyacinthoides hispanica,51.538822,-2.557832
Hyacinthoides non-scripta,51.440149,-2.64772
Hyacinthoides non-scripta,51.531318,-2.542408
Hyacinthoides non-scripta,52.567005,-0.29878
Hyacinthoides non-scripta,53.314678,-2.124144
Hyacinthoides non-scripta,53.313056,-2.098889
Hyacinthoides non-scripta,53.247246,-2.232706
Hyacinthoides non-scripta,53.737279,-2.671155
Hyacinthoides non-scripta,53.303812,-2.06703
Hyacinthoides non-scripta,56.459908,-5.580487
Hyacinthoides non-scripta,56.558959,-5.247959
Hyacinthoides non-scripta,56.473544,-5.72798
Hyacinthoides non-scripta,56.491384,-5.420936
Hyacinthoides non-scripta,56.2385,-5.769669
Hyacinthoides non-scripta,56.373454,-5.458953
Hyacinthoides non-scripta,56.026696,-5.636575
Hyacinthoides non-scripta,56.090073,-6.189445
Hyacinthoides non-scripta,56.47403,-5.711782
Hyacinthoides non-scripta,56.065824,-5.527755
Hyacinthoides non-scripta,56.23899,-5.753571
Hyacinthoides non-scripta,56.265389,-5.465341
Hyacinthoides non-scripta,55.8627,-5.397388
Hyacinthoides non-scripta,55.862259,-5.413336
Hyacinthoides non-scripta,56.099034,-6.19042
Hyacinthoides non-scripta,56.638827,-5.287454
Hyacinthoides non-scripta,56.064902,-5.559814
Hyacinthoides non-scripta,56.295682,-5.662113
Hyacinthoides non-scripta,56.558533,-5.264202
Hyacinthoides non-scripta,56.135707,-5.598566
Hyacinthoides non-scripta,56.251801,-5.625615
Hyacinthoides non-scripta,56.036134,-5.621403
Hyacinthoides non-scripta,56.656333,-5.305301
Hyacinthoides non-scripta,56.626267,-6.542473
Hyacinthoides non-scripta,56.219584,-5.800086
Hyacinthoides non-scripta,56.639256,-5.271177
Hyacinthoides non-scripta,56.256421,-5.464529
Hyacinthoides non-scripta,56.055471,-5.575013
Hyacinthoides non-scripta,56.382422,-5.459767
Hyacinthoides non-scripta,56.027167,-5.620563
Hyacinthoides non-scripta,56.500351,-5.421744
Hyacinthoides non-scripta,56.091159,-6.157388
Hyacinthoides non-scripta,56.144674,-5.599405
Hyacinthoides non-scripta,56.064438,-5.575843
Hyacinthoides non-scripta,56.556373,-5.345408
Hyacinthoides non-scripta,56.135237,-5.614624
Hyacinthoides non-scripta,56.373002,-5.475113
Hyacinthoides non-scripta,56.247955,-5.754449
Hyacinthoides non-scripta,55.942533,-5.436422
Hyacinthoides non-scripta,55.933564,-5.435627
Hyacinthoides non-scripta,56.556809,-5.329168
Hyacinthoides non-scripta,56.154108,-5.584178
Hyacinthoides non-scripta,56.090617,-6.173417
Hyacinthoides non-scripta,56.108538,-6.175359
Hyacinthoides non-scripta,56.297105,-5.613739
Hyacinthoides non-scripta,53.358436,-2.082422
Hyacinthoides non-scripta,52.43916,-2.170343
Hyacinthoides non-scripta,53.27558,-2.040392
Hyacinthoides non-scripta,50.904707,0.295451
Hyacinthoides non-scripta,50.35968,-4.164414
Hyacinthoides non-scripta,53.303263,-2.062103
Hyacinthoides non-scripta,52.737466,-1.508981
Hyacinthoides non-scripta,53.992323,-1.734191
Hyacinthoides non-scripta,52.01676,1.078569
Hyacinthoides non-scripta,50.299788,-5.086814
Hyacinthoides non-scripta,51.306756,-2.768806
Hyacinthoides non-scripta,53.995033,-1.740123
Hyacinthoides non-scripta,52.01676,1.078569
Hyacinthoides non-scripta,56.082236,-3.173502
Hyacinthoides non-scripta,56.438771,-5.650153
Hyacinthoides non-scripta,52.01652,1.080885
Hyacinthoides non-scripta,52.444278,-3.255299
Hyacinthoides non-scripta,51.306721,-2.774114
Hyacinthoides non-scripta,54.268516,-0.526298
Hyacinthoides non-scripta,54.454311,-1.035282
Hyacinthoides non-scripta,52.443582,-3.261606
Hyacinthoides non-scripta,51.552346,-0.541711
Hyacinthoides non-scripta,53.995033,-1.740123
Hyacinthoides non-scripta,51.440566,-2.321871
Hyacinthoides non-scripta,53.992323,-1.734191
Hyacinthoides non-scripta,53.318241,-1.198591
Hyacinthoides non-scripta,51.306756,-2.768806
Hyacinthoides non-scripta,51.309319,-2.761819
Hyacinthoides non-scripta,56.175744,-3.098392
Hyacinthoides non-scripta,51.664064,-0.87184
Hyacinthoides non-scripta,54.448859,-1.039112
Hyacinthoides non-scripta,50.474845,-3.743989
Hyacinthoides non-scripta,50.915916,-0.415163
Hyacinthoides non-scripta,52.01652,1.080885
Hyacinthoides non-scripta,53.457152,-1.259533
Hyacinthoides non-scripta,52.249528,-2.711837
Hyacinthoides non-scripta,55.309451,-1.691986
Hyacinthoides non-scripta,51.776373,-3.748041
Hyacinthoides non-scripta,51.613139,-2.210804
Hyacinthoides non-scripta,54.750481,-3.035226
Hyacinthoides non-scripta,50.799998,0.112378
Hyacinthoides non-scripta,52.010063,-2.890151
Hyacinthoides non-scripta,55.64292,-4.66696
Hyacinthoides non-scripta,50.792893,0.107375
Hyacinthoides non-scripta,50.797502,0.11113
Hyacinthoides non-scripta,52.288189,-0.444281
Hyacinthoides non-scripta,52.635081,-2.865845
Hyacinthoides hispanica,54.6348,-5.53351
Hyacinthoides non-scripta,54.230253,-2.929657
Hyacinthoides non-scripta,52.737141,1.264768
Hyacinthoides non-scripta,55.776368,-4.570153
Hyacinthoides non-scripta,52.025204,0.979355
Hyacinthoides non-scripta,54.259077,-7.732217
Hyacinthoides hispanica,52.242701,0.719151
Hyacinthoides non-scripta,52.819778,-1.421989
Hyacinthoides non-scripta,57.411515,-6.206136
Hyacinthoides non-scripta,50.90025,0.39984
Hyacinthoides non-scripta,50.791486,0.105609
Hyacinthoides non-scripta,51.821133,-0.317653
Hyacinthoides non-scripta,50.791644,0.131583
Hyacinthoides non-scripta,50.794935,0.108886
Hyacinthoides non-scripta,55.632758,-4.70826
Hyacinthoides non-scripta,53.734261,-2.388029
Hyacinthoides non-scripta,54.414211,-2.949147
Hyacinthoides non-scripta,56.036902,-3.357746
Hyacinthoides non-scripta,52.823881,-1.537688
Hyacinthoides non-scripta,51.874865,-3.095218
Hyacinthoides non-scripta,53.191898,-1.641504
Hyacinthoides non-scripta,50.797959,0.110725
Hyacinthoides non-scripta,51.433482,-2.066123
Hyacinthoides non-scripta,50.90087,-0.87253
Hyacinthoides non-scripta,50.791784,0.109028
Hyacinthoides non-scripta,55.311244,-1.690397
Hyacinthoides non-scripta,52.64407,-2.866023
Hyacinthoides non-scripta,54.4328,-2.96195
Hyacinthoides hispanica,51.495148,-3.159136
Hyacinthoides non-scripta,52.566731,-0.298522
Hyacinthoides non-scripta,53.206328,-1.657852
Hyacinthoides non-scripta,53.715091,-2.66059
Hyacinthoides non-scripta,50.71462,-1.75594
Hyacinthoides non-scripta,51.078084,-0.013536
Hyacinthoides non-scripta,52.935042,-1.292502
Hyacinthoides non-scripta,54.750182,-3.028227
Hyacinthoides non-scripta,52.222552,-1.172834
Hyacinthoides non-scripta,51.754112,-0.053556
Hyacinthoides non-scripta,51.628373,-3.366981
Hyacinthoides non-scripta,51.953416,-0.422578
Hyacinthoides non-scripta,57.57214,-3.867554
Hyacinthoides non-scripta,52.02314,-0.33713
Hyacinthoides non-scripta,52.643961,-2.8808
Hyacinthoides non-scripta,53.320664,-1.573623
Hyacinthoides non-scripta,50.799128,0.110778
Hyacinthoides non-scripta,51.962095,-1.55235
Hyacinthoides non-scripta,51.909619,-3.362095
Hyacinthoides non-scripta,51.821112,-0.316203
Hyacinthoides non-scripta,54.436559,-2.965067
Hyacinthoides non-scripta,50.792233,0.104082
Hyacinthoides non-scripta,52.100385,-2.833552
Hyacinthoides non-scripta,52.837092,-1.472231
Hyacinthoides non-scripta,53.255629,-1.768754
Hyacinthoides non-scripta,55.677344,-4.684676
Hyacinthoides non-scripta,52.11407,-2.68827
Hyacinthoides non-scripta,56.071731,-3.455361
Hyacinthoides non-scripta,50.79798,0.109591
Hyacinthoides non-scripta,54.218797,-2.940825
Hyacinthoides non-scripta,50.864243,-0.089103
Hyacinthoides non-scripta,50.796896,0.109826
Hyacinthoides non-scripta,50.787278,0.109535
Hyacinthoides non-scripta,52.072813,-0.622647
Hyacinthoides non-scripta,56.208083,-3.315425
Hyacinthoides non-scripta,54.221469,-2.943953
Hyacinthoides non-scripta,50.797012,0.108412
Hyacinthoides non-scripta,50.918644,-0.051634
Hyacinthoides non-scripta,55.50329,-4.44665
Hyacinthoides non-scripta,52.465033,-0.764263
Hyacinthoides non-scripta,52.841702,-1.498899
Hyacinthoides non-scripta,53.196426,-1.606262
Hyacinthoides non-scripta,54.43706,-2.963629
Hyacinthoides non-scripta,51.03465,-0.567462
Hyacinthoides non-scripta,51.810088,-0.067102
Hyacinthoides non-scripta,52.083662,-3.385131
Hyacinthoides hispanica,51.442259,-2.043619
Hyacinthoides non-scripta,50.796272,0.109514
Hyacinthoides non-scripta,54.370875,-2.717254
Hyacinthoides non-scripta,55.298698,-4.622811
Hyacinthoides non-scripta,51.767833,-3.757583
Hyacinthoides non-scripta,52.570355,-0.290906
Hyacinthoides non-scripta,51.680492,-0.524636
Hyacinthoides non-scripta,51.861244,-3.148483
Hyacinthoides non-scripta,57.48365,-4.137162
Hyacinthoides non-scripta,56.02792,-3.357431
Hyacinthoides non-scripta,51.961191,-3.388378
Hyacinthoides non-scripta,51.458964,-1.631829
Hyacinthoides non-scripta,53.08868,-1.697606
Hyacinthoides non-scripta,53.177692,-1.705958
Hyacinthoides non-scripta,55.637591,-4.635409
Hyacinthoides non-scripta,52.04195,-0.4029
Hyacinthoides non-scripta,52.025472,-0.33808
Hyacinthoides non-scripta,51.900598,-3.268433
Hyacinthoides non-scripta,52.799001,-1.619526
Hyacinthoides non-scripta,51.89328,-2.05117
Hyacinthoides non-scripta,52.896487,-1.235898
Hyacinthoides non-scripta,50.845358,0.212587
Hyacinthoides non-scripta,52.155819,-0.837233
Hyacinthoides non-scripta,50.793666,0.109396
Hyacinthoides non-scripta,52.078669,-0.627501
Hyacinthoides non-scripta,50.8893,0.2743
Hyacinthoides non-scripta,55.628667,-4.614073
Hyacinthoides non-scripta,51.810551,0.015099
Hyacinthoides non-scripta,53.33437,-1.48898
Hyacinthoides non-scripta,50.963713,-0.748248
Hyacinthoides non-scripta,52.72745,-1.594236
Hyacinthoides non-scripta,51.822011,-0.31617
Hyacinthoides non-scripta,53.40623,-2.181216
Hyacinthoides non-scripta,57.402556,-6.205108
Hyacinthoides non-scripta,53.012522,-1.707752
Hyacinthoides non-scripta,53.330804,-1.500585
Hyacinthoides non-scripta,54.221541,-2.934752
Hyacinthoides non-scripta,52.01146,-3.35546
Hyacinthoides non-scripta,51.453582,-2.05946
Hyacinthoides non-scripta,54.43692,-2.96423
Hyacinthoides non-scripta,54.405862,-7.691993
Hyacinthoides non-scripta,50.791052,0.104738
Hyacinthoides non-scripta,55.636266,-4.722347
Hyacinthoides non-scripta,57.412069,-6.189535
Hyacinthoides non-scripta,50.9782,0.08658
Hyacinthoides non-scripta,55.671728,-4.839729
Hyacinthoides non-scripta,52.063306,-0.579176
Hyacinthoides non-scripta,51.035806,-0.565899
Hyacinthoides non-scripta,50.797769,0.116251
Hyacinthoides non-scripta,54.310818,-2.895274
Hyacinthoides non-scripta,51.822889,-0.314686
Hyacinthoides hispanica,54.595,-5.83807
Hyacinthoides non-scripta,51.462288,-1.623095
Hyacinthoides non-scripta,51.82123,-3.36867
Hyacinthoides non-scripta,50.796324,0.111645
Hyacinthoides non-scripta,52.025204,0.979355
Hyacinthoides non-scripta,52.031307,-3.272214
Hyacinthoides non-scripta,52.737547,1.249981
Hyacinthoides non-scripta,50.790631,0.108125
Hyacinthoides hispanica,52.681673,-2.824609
Hyacinthoides hispanica,50.920455,-1.334076
Hyacinthoides non-scripta,53.588235,-2.824785
Hyacinthoides non-scripta,50.794105,0.119917
Hyacinthoides non-scripta,52.137699,1.038402
Hyacinthoides non-scripta,51.755837,-0.049135
Hyacinthoides non-scripta,51.755837,-0.049135
Hyacinthoides non-scripta,51.47486,-3.33263
Hyacinthoides non-scripta,50.796529,0.110235
Hyacinthoides non-scripta,54.436918,-2.963738
Hyacinthoides non-scripta,53.339717,-1.378265
Hyacinthoides non-scripta,50.901162,-0.878525
Hyacinthoides non-scripta,55.7543,-4.700741
Hyacinthoides non-scripta,53.259219,-1.61096
Hyacinthoides non-scripta,50.796524,0.115485
Hyacinthoides non-scripta,54.190278,-2.791667
Hyacinthoides non-scripta,54.176926,-7.474706
Hyacinthoides non-scripta,51.130922,-0.207112
Hyacinthoides non-scripta,56.080807,-3.484402
Hyacinthoides non-scripta,56.106483,-3.553151
Hyacinthoides non-scripta,50.791887,0.108323
Hyacinthoides non-scripta,50.799495,0.115336
Hyacinthoides non-scripta,55.739645,-4.857725
Hyacinthoides non-scripta,52.609853,1.486502
Hyacinthoides non-scripta,50.801536,0.11188
Hyacinthoides non-scripta,53.616228,-2.659045
Hyacinthoides non-scripta,52.466815,-0.762741
Hyacinthoides non-scripta,51.443517,-2.045346
Hyacinthoides hispanica,51.442486,-2.03736
Hyacinthoides non-scripta,50.791345,0.108441
Hyacinthoides non-scripta,53.402147,-2.204512
Hyacinthoides non-scripta,51.977461,-0.074467
Hyacinthoides non-scripta,50.84931,0.21848
Hyacinthoides non-scripta,50.939589,0.012583
Hyacinthoides non-scripta,52.88084,-1.630699
Hyacinthoides non-scripta,52.295548,1.632493
Hyacinthoides non-scripta,50.801071,0.11271
Hyacinthoides non-scripta,52.608102,1.484886
Hyacinthoides non-scripta,53.473282,-2.476037
Hyacinthoides non-scripta,50.84944,-0.59641
Hyacinthoides non-scripta,53.688211,-2.645027
Hyacinthoides non-scripta,53.012163,-1.707605
Hyacinthoides non-scripta,53.697654,-2.554296
Hyacinthoides non-scripta,54.436784,-2.964393
Hyacinthoides non-scripta,54.01157,-2.418455
Hyacinthoides non-scripta,52.11462,-2.69976
Hyacinthoides non-scripta,55.722007,-4.741514
Hyacinthoides non-scripta,55.658032,-4.672823
Hyacinthoides non-scripta,50.79467,0.10859
Hyacinthoides non-scripta,54.43863,-2.98296
Hyacinthoides non-scripta,54.192085,-2.827032
Hyacinthoides non-scripta,50.792596,0.108923
Hyacinthoides non-scripta,52.69225,-2.74384
Hyacinthoides non-scripta,53.095781,-1.531047
Hyacinthoides non-scripta,51.554184,-1.905329
Hyacinthoides non-scripta,51.811891,-0.053751
Hyacinthoides non-scripta,51.944391,-3.391813
Hyacinthoides non-scripta,53.338784,-1.37182
Hyacinthoides non-scripta,51.91322,-0.28814
Hyacinthoides non-scripta,54.252584,-2.930082
Hyacinthoides non-scripta,54.092877,-2.605422
Hyacinthoides non-scripta,50.797988,0.114132
Hyacinthoides non-scripta,51.806726,-0.608506
Hyacinthoides non-scripta,50.792642,0.116303
Hyacinthoides non-scripta,51.601659,-2.236651
Hyacinthoides non-scripta,53.99788,-1.0634
Hyacinthoides non-scripta,50.79638,0.113492
Hyacinthoides non-scripta,52.059401,-2.866398
Hyacinthoides non-scripta,50.799754,0.110948
Hyacinthoides non-scripta,51.949461,-3.420492
Hyacinthoides non-scripta,55.691841,-4.707339
Hyacinthoides non-scripta,54.26417,-7.812753
Hyacinthoides non-scripta,52.880365,-1.62253
Hyacinthoides non-scripta,53.33257,-1.65557
Hyacinthoides non-scripta,50.792054,0.078959
Hyacinthoides non-scripta,50.799749,0.111231
Hyacinthoides non-scripta,54.316576,-2.777799
Hyacinthoides non-scripta,51.962433,-3.385855
Hyacinthoides non-scripta,52.319773,0.55882
Hyacinthoides non-scripta,54.224562,-2.956371
Hyacinthoides non-scripta,50.785183,0.135687
Hyacinthoides non-scripta,51.880533,-0.085876
Hyacinthoides non-scripta,51.82291,-0.316136
Hyacinthoides non-scripta,52.020924,0.988546
Hyacinthoides non-scripta,52.04594,-0.33177
Hyacinthoides non-scripta,51.317456,-2.169738
Hyacinthoides non-scripta,55.65524,-4.63913
Hyacinthoides non-scripta,55.598999,-4.658846
Hyacinthoides non-scripta,51.85643,-0.041882
Hyacinthoides non-scripta,51.902301,0.065284
Hyacinthoides non-scripta,52.1818,0.828886
Hyacinthoides non-scripta,55.594306,-4.369734
Hyacinthoides non-scripta,50.87565,-0.420154
Hyacinthoides non-scripta,50.795458,0.109761
Hyacinthoides non-scripta,52.736002,0.578456
Hyacinthoides non-scripta,50.801716,0.111888
Hyacinthoides non-scripta,51.442486,-2.03736
Hyacinthoides non-scripta,52.021785,0.990061
Hyacinthoides non-scripta,54.247672,-2.926135
Hyacinthoides non-scripta,51.078787,-0.347575
Hyacinthoides non-scripta,51.822889,-0.314686
Hyacinthoides hispanica,54.369504,-2.721079
Hyacinthoides non-scripta,52.281604,-2.602412
Hyacinthoides non-scripta,52.634972,-2.88062
Hyacinthoides non-scripta,51.888847,-1.69876
Hyacinthoides non-scripta,50.794403,0.108436
Hyacinthoides non-scripta,54.28201,-2.931283
Hyacinthoides non-scripta,51.215263,-4.074008
Hyacinthoides non-scripta,54.983711,-1.683077
Hyacinthoides non-scripta,54.243346,-1.081242
Hyacinthoides hispanica,53.253382,-1.912995
Hyacinthoides non-scripta,51.157349,-0.468945
Hyacinthoides non-scripta,54.880268,-4.174826
Hyacinthoides non-scripta,53.478732,-2.712057
Hyacinthoides non-scripta,52.999078,-1.256738
Hyacinthoides non-scripta,53.479755,-2.711168
Hyacinthoides non-scripta,52.102764,-2.366404
Hyacinthoides non-scripta,52.481616,-2.579594
Hyacinthoides non-scripta,56.175744,-3.098392
Hyacinthoides non-scripta,52.154123,-0.94369
Hyacinthoides non-scripta,52.440279,-1.65403
Hyacinthoides non-scripta,52.001143,-4.968265
Hyacinthoides non-scripta,57.616388,-4.090932
Hyacinthoides non-scripta,51.999903,-4.963958
Hyacinthoides non-scripta,51.654526,0.459104
Hyacinthoides non-scripta,57.617519,-4.093173
Hyacinthoides hispanica,51.816614,-1.627633
Hyacinthoides non-scripta,54.067854,-1.472113
Hyacinthoides non-scripta,50.398632,-4.290393
Hyacinthoides non-scripta,52.102764,-2.366404
Hyacinthoides non-scripta,56.175321,-3.105467
Hyacinthoides non-scripta,53.361707,-1.616039
Hyacinthoides non-scripta,53.364339,-1.59648
Hyacinthoides non-scripta,53.362556,-1.601004
Hyacinthoides non-scripta,53.426379,-1.601912
Hyacinthoides non-scripta,52.817379,-4.622626
Hyacinthoides hispanica,55.139591,-6.687172
Hyacinthoides non-scripta,54.142762,-2.08904
Hyacinthoides non-scripta,56.240503,-4.858751
Hyacinthoides non-scripta,52.551389,-2.134722
Hyacinthoides non-scripta,53.565796,-2.783674
Hyacinthoides non-scripta,53.565067,-2.78594
Hyacinthoides non-scripta,51.835242,-3.389487
Hyacinthoides non-scripta,55.924339,-4.597547
Hyacinthoides non-scripta,57.25356,-6.107347
Hyacinthoides non-scripta,53.152257,-1.625704
Hyacinthoides non-scripta,53.174806,-1.523847
Hyacinthoides non-scripta,53.399446,-2.800946
Hyacinthoides non-scripta,54.125923,-1.331268
Hyacinthoides non-scripta,53.395876,-2.782388
Hyacinthoides non-scripta,53.556195,-2.784138
Hyacinthoides non-scripta,53.556713,-2.785055
Hyacinthoides non-scripta,54.413111,-1.96637
Hyacinthoides hispanica,51.522062,-0.686745
Hyacinthoides non-scripta,51.678874,-0.329734
Hyacinthoides non-scripta,55.940506,-4.315464
Hyacinthoides non-scripta,50.567125,-3.905692
Hyacinthoides non-scripta,50.400513,-3.877789
Hyacinthoides non-scripta,50.791668,-2.110833
Hyacinthoides non-scripta,50.961716,-1.968879
Hyacinthoides non-scripta,52.74354,-0.586041
Hyacinthoides non-scripta,52.558599,-0.770486
Hyacinthoides non-scripta,52.513964,-1.285356
Hyacinthoides non-scripta,52.726512,-1.297361
Hyacinthoides non-scripta,52.701192,-1.27261
Hyacinthoides non-scripta,52.761306,-1.413872
Hyacinthoides non-scripta,52.702591,-0.875962
Hyacinthoides non-scripta,52.676837,-1.171033
Hyacinthoides non-scripta,52.863198,-0.754467
Hyacinthoides non-scripta,52.668264,-1.329349
Hyacinthoides non-scripta,52.545137,-1.335651
Hyacinthoides non-scripta,52.672978,-1.218358
Hyacinthoides non-scripta,50.916399,-0.417565
Hyacinthoides non-scripta,51.466498,-1.575784
Hyacinthoides non-scripta,49.913747,-6.324693
Hyacinthoides non-scripta,51.470439,-1.571716
Hyacinthoides non-scripta,49.912834,-6.325029
Hyacinthoides non-scripta,51.950791,-0.411247
Hyacinthoides non-scripta,50.915916,-0.415163
Hyacinthoides non-scripta,52.53849,-2.787643
Hyacinthoides non-scripta,50.920794,-0.416705
Hyacinthoides non-scripta,51.518688,-0.846177
Hyacinthoides non-scripta,50.920728,-0.41187
Hyacinthoides non-scripta,51.470282,-1.577908
Hyacinthoides non-scripta,52.102764,-2.366404
Hyacinthoides non-scripta,53.339729,-2.247692
Hyacinthoides non-scripta,51.681848,-0.096799
Hyacinthoides non-scripta,52.539863,-2.783834
Hyacinthoides non-scripta,51.469916,-1.576328
Hyacinthoides non-scripta,52.381945,-1.600861
Hyacinthoides non-scripta,51.517655,-0.841736
Hyacinthoides non-scripta,51.402747,0.07131
Hyacinthoides non-scripta,52.048408,-2.762079
Hyacinthoides non-scripta,57.262801,-4.985254
Hyacinthoides non-scripta,52.550278,-2.133611
Hyacinthoides non-scripta,51.355778,-0.815042
Hyacinthoides non-scripta,53.279855,-2.105479
Hyacinthoides non-scripta,50.24169,-3.868229
Hyacinthoides non-scripta,51.776888,-2.567555
Hyacinthoides non-scripta,51.456483,-2.846374
Hyacinthoides non-scripta,50.329026,-3.989488
Hyacinthoides non-scripta,55.647732,-5.476889
Hyacinthoides non-scripta,52.418518,-2.972892
Hyacinthoides hispanica,56.313054,-3.021254
Hyacinthoides non-scripta,53.986521,-1.729642
Hyacinthoides non-scripta,53.30374,-1.984335
Hyacinthoides non-scripta,55.733718,-5.600047
Hyacinthoides non-scripta,53.391351,-1.727203
Hyacinthoides non-scripta,50.33102,-4.201047
Hyacinthoides non-scripta,52.586685,-1.805057
Hyacinthoides non-scripta,56.264008,-5.48624
Hyacinthoides non-scripta,53.383862,-1.540362
Hyacinthoides non-scripta,51.254312,-0.20148
Hyacinthoides non-scripta,51.448087,-1.300838
Hyacinthoides non-scripta,52.559506,-2.133469
Hyacinthoides non-scripta,53.85711,-2.505913
Hyacinthoides non-scripta,52.550833,-2.131111
Hyacinthoides non-scripta,51.776817,-2.567945
